NAME,KEY,H0160001,H0160002,H0160003,H0160004,H0160005,H0160006,H0160007,H0160008,H0160009,H0160010,H0160011,H0160012,H0160013,H0160014,H0160015,H0160016,H0160017,H0040001,P0030001,STATE,COUNTY,TRACT,BLKGRP,BLOCK
Block 1059,36109196209999900180011059,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,36,109,001800,1,1059
Block 1060,36109196209999900180011060,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,36,109,001800,1,1060
Block 1061,36109196209999900180011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,1,1061
Block 1062,36109196209999900180011062,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,109,001800,1,1062
Block 1064,36109196209999900180011064,8,5,0,3,1,0,1,0,0,3,3,0,0,0,0,0,0,8,17,36,109,001800,1,1064
Block 1065,36109196209999900180011065,10,8,3,2,2,0,1,0,0,2,0,2,0,0,0,0,0,10,22,36,109,001800,1,1065
Block 1066,36109196209999900180011066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,1,1066
Block 1067,36109196209999900180011067,5,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,16,36,109,001800,1,1067
Block 1075,36109196209999900180011075,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,36,109,001800,1,1075
Block 1076,36109196209999900180011076,4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,9,36,109,001800,1,1076
Block 1077,36109196209999900180011077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,1,1077
Block 1078,36109196209999900180011078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,1,1078
Block 1079,36109196209999900180011079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,1,1079
Block 1080,36109196209999900180011080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,1,1080
Block 1081,36109196209999900180011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,1,1081
Block 1083,36109196209999900180011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,1,1083
Block 1084,36109196209999900180011084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,1,1084
Block 3018,36109196209999900190033018,8,8,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,8,20,36,109,001900,3,3018
Block 3019,36109196209999900190033019,22,14,1,8,2,2,0,1,0,8,4,2,1,0,1,0,0,22,53,36,109,001900,3,3019
Block 3020,36109196209999900190033020,76,59,8,29,7,9,2,1,3,17,8,4,0,5,0,0,0,76,202,36,109,001900,3,3020
Block 3021,36109196209999900190033021,19,16,1,7,7,0,1,0,0,3,2,1,0,0,0,0,0,19,45,36,109,001900,3,3021
Block 3027,36109196209999900190033027,34,27,7,10,6,2,2,0,0,7,5,0,2,0,0,0,0,34,74,36,109,001900,3,3027
Block 3028,36109196209999900190033028,22,21,4,5,10,2,0,0,0,1,1,0,0,0,0,0,0,22,53,36,109,001900,3,3028
Block 3029,36109196209999900190033029,40,36,9,13,8,3,1,1,1,4,1,2,0,1,0,0,0,40,98,36,109,001900,3,3029
Block 3030,36109196209999900190033030,65,52,4,20,8,15,1,3,1,13,3,5,3,1,1,0,0,65,189,36,109,001900,3,3030
Block 3031,36109196209999900190033031,4,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,14,36,109,001900,3,3031
Block 3032,36109196209999900190033032,15,15,6,3,4,0,2,0,0,0,0,0,0,0,0,0,0,15,34,36,109,001900,3,3032
Block 3033,36109196209999900190033033,10,8,2,3,1,0,1,0,1,2,1,1,0,0,0,0,0,10,27,36,109,001900,3,3033
Block 3034,36109196209999900190033034,22,19,5,6,4,1,3,0,0,3,0,3,0,0,0,0,0,22,54,36,109,001900,3,3034
Block 3035,36109196209999900190033035,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,36,109,001900,3,3035
Block 3036,36109196209999900190033036,31,18,5,7,1,5,0,0,0,13,4,3,2,3,1,0,0,31,75,36,109,001900,3,3036
Block 3037,36109196209999900190033037,23,16,2,7,2,4,0,0,1,7,1,2,2,1,1,0,0,23,65,36,109,001900,3,3037
Block 3038,36109196209999900190033038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,3,3038
Block 3039,36109196209999900190033039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,3,3039
Block 3040,36109196209999900190033040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,3,3040
Block 3041,36109196209999900190033041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,3,3041
Block 3042,36109196209999900190033042,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,36,109,001900,3,3042
Block 3043,36109196209999900190033043,23,21,5,9,4,2,1,0,0,2,2,0,0,0,0,0,0,23,50,36,109,001900,3,3043
Block 3044,36109196209999900190033044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,3,3044
Block 3045,36109196209999900190033045,4,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,4,12,36,109,001900,3,3045
Block 3051,36109196209999900190033051,24,19,2,7,6,4,0,0,0,5,1,1,0,2,1,0,0,24,66,36,109,001900,3,3051
Block 3052,36109196209999900190033052,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001900,3,3052
Block 3053,36109196209999900190033053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,3,3053
Block 3054,36109196209999900190033054,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,36,109,001900,3,3054
Block 3055,36109196209999900190033055,5,4,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5,10,36,109,001900,3,3055
Block 3060,36109196209999900190033060,7,6,4,0,1,0,1,0,0,1,1,0,0,0,0,0,0,7,13,36,109,001900,3,3060
Block 3061,36109196209999900190033061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,3,3061
Block 3062,36109196209999900190033062,17,13,0,8,3,2,0,0,0,4,3,0,0,1,0,0,0,17,40,36,109,001900,3,3062
Block 3063,36109196209999900190033063,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,10,36,109,001900,3,3063
Block 3065,36109196209999900190033065,8,7,2,5,0,0,0,0,0,1,0,1,0,0,0,0,0,8,14,36,109,001900,3,3065
Block 3066,36109196209999900190033066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,3,3066
Block 3067,36109196209999900190033067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,3,3067
Block 3068,36109196209999900190033068,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,36,109,001900,3,3068
Block 3070,36109196209999900190033070,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,36,109,001900,3,3070
Block 4000,36109196209999900190044000,17,6,2,2,1,1,0,0,0,11,5,4,2,0,0,0,0,17,32,36,109,001900,4,4000
Block 4001,36109196209999900190044001,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,36,109,001900,4,4001
Block 4002,36109196209999900190044002,76,64,10,29,13,6,6,0,0,12,5,6,1,0,0,0,0,76,181,36,109,001900,4,4002
Block 4003,36109196209999900190044003,6,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,6,13,36,109,001900,4,4003
Block 4004,36109196209999900190044004,13,12,2,8,1,0,1,0,0,1,1,0,0,0,0,0,0,13,27,36,109,001900,4,4004
Block 4005,36109196209999900190044005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4005
Block 4006,36109196209999900190044006,12,9,2,3,1,2,1,0,0,3,2,1,0,0,0,0,0,12,28,36,109,001900,4,4006
Block 4007,36109196209999900190044007,5,5,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,5,20,36,109,001900,4,4007
Block 4008,36109196209999900190044008,23,21,3,12,4,1,0,1,0,2,0,1,0,1,0,0,0,23,55,36,109,001900,4,4008
Block 4009,36109196209999900190044009,14,14,1,7,2,2,1,1,0,0,0,0,0,0,0,0,0,14,40,36,109,001900,4,4009
Block 4010,36109196209999900190044010,5,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,17,36,109,001900,4,4010
Block 4011,36109196209999900190044011,8,6,0,3,2,1,0,0,0,2,2,0,0,0,0,0,0,8,18,36,109,001900,4,4011
Block 4012,36109196209999900190044012,13,13,7,2,1,3,0,0,0,0,0,0,0,0,0,0,0,13,26,36,109,001900,4,4012
Block 4013,36109196209999900190044013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4013
Block 4014,36109196209999900190044014,15,15,1,8,1,3,2,0,0,0,0,0,0,0,0,0,0,15,42,36,109,001900,4,4014
Block 4015,36109196209999900190044015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4015
Block 4016,36109196209999900190044016,11,6,1,3,1,1,0,0,0,5,0,4,1,0,0,0,0,11,25,36,109,001900,4,4016
Block 4017,36109196209999900190044017,10,7,3,2,1,1,0,0,0,3,2,0,1,0,0,0,0,10,19,36,109,001900,4,4017
Block 4018,36109196209999900190044018,20,20,2,10,2,5,1,0,0,0,0,0,0,0,0,0,0,20,53,36,109,001900,4,4018
Block 4019,36109196209999900190044019,28,23,4,7,3,8,0,1,0,5,2,2,0,1,0,0,0,28,75,36,109,001900,4,4019
Block 4020,36109196209999900190044020,12,9,0,3,0,4,1,1,0,3,1,0,2,0,0,0,0,12,40,36,109,001900,4,4020
Block 4021,36109196209999900190044021,32,27,6,9,2,8,2,0,0,5,1,2,1,0,0,0,1,32,88,36,109,001900,4,4021
Block 4022,36109196209999900190044022,36,25,5,10,5,2,1,2,0,11,6,3,0,1,1,0,0,36,86,36,109,001900,4,4022
Block 4023,36109196209999900190044023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4023
Block 4024,36109196209999900190044024,20,12,1,5,4,1,1,0,0,8,7,1,0,0,0,0,0,20,41,36,109,001900,4,4024
Block 4025,36109196209999900190044025,56,50,12,21,9,6,1,1,0,6,2,0,0,1,2,0,1,56,139,36,109,001900,4,4025
Block 4026,36109196209999900190044026,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,36,109,001900,4,4026
Block 4027,36109196209999900190044027,7,6,1,2,2,0,0,1,0,1,0,0,1,0,0,0,0,7,20,36,109,001900,4,4027
Block 4028,36109196209999900190044028,13,13,3,8,1,0,0,0,1,0,0,0,0,0,0,0,0,13,30,36,109,001900,4,4028
Block 4029,36109196209999900190044029,6,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,10,36,109,001900,4,4029
Block 4030,36109196209999900190044030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4030
Block 4031,36109196209999900190044031,9,7,3,1,0,0,3,0,0,2,0,2,0,0,0,0,0,9,24,36,109,001900,4,4031
Block 4032,36109196209999900190044032,4,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,8,36,109,001900,4,4032
Block 4033,36109196209999900190044033,6,5,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,6,10,36,109,001900,4,4033
Block 4034,36109196209999900190044034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4034
Block 4035,36109196209999900190044035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4035
Block 4036,36109196209999900190044036,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,36,109,001900,4,4036
Block 4037,36109196209999900190044037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4037
Block 4038,36109196209999900190044038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4038
Block 4039,36109196209999900190044039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4039
Block 4040,36109196209999900190044040,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,109,001900,4,4040
Block 4041,36109196209999900190044041,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,36,109,001900,4,4041
Block 4042,36109196209999900190044042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4042
Block 4043,36109196209999900190044043,15,13,5,4,1,2,1,0,0,2,1,0,1,0,0,0,0,15,33,36,109,001900,4,4043
Block 4044,36109196209999900190044044,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,36,109,001900,4,4044
Block 4045,36109196209999900190044045,6,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,10,36,109,001900,4,4045
Block 4046,36109196209999900190044046,10,10,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,10,23,36,109,001900,4,4046
Block 4047,36109196209999900190044047,7,5,1,3,1,0,0,0,0,2,1,0,1,0,0,0,0,7,14,36,109,001900,4,4047
Block 4048,36109196209999900190044048,4,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4,13,36,109,001900,4,4048
Block 4049,36109196209999900190044049,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,36,109,001900,4,4049
Block 4050,36109196209999900190044050,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,36,109,001900,4,4050
Block 4051,36109196209999900190044051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4051
Block 4052,36109196209999900190044052,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001900,4,4052
Block 4053,36109196209999900190044053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4053
Block 4054,36109196209999900190044054,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,12,36,109,001900,4,4054
Block 4055,36109196209999900190044055,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001900,4,4055
Block 4056,36109196209999900190044056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4056
Block 4057,36109196209999900190044057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4057
Block 4058,36109196209999900190044058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4058
Block 4059,36109196209999900190044059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4059
Block 4060,36109196209999900190044060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4060
Block 4061,36109196209999900190044061,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,36,109,001900,4,4061
Block 4062,36109196209999900190044062,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001900,4,4062
Block 4063,36109196209999900190044063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4063
Block 4064,36109196209999900190044064,3,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,7,36,109,001900,4,4064
Block 4065,36109196209999900190044065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001900,4,4065
Block 1009,36109209622095100200011009,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,109,002000,1,1009
Block 1011,36109209622095100200011011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,1,1011
Block 1020,36109209622095100200011020,120,54,21,22,4,3,1,0,3,66,50,7,2,6,0,0,1,120,224,36,109,002000,1,1020
Block 1021,36109209622095100200011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,1,1021
Block 1022,36109209622095100200011022,37,4,1,1,1,0,0,1,0,33,20,10,2,0,0,0,1,37,65,36,109,002000,1,1022
Block 1023,36109209622095100200011023,14,1,1,0,0,0,0,0,0,13,5,3,3,0,2,0,0,14,31,36,109,002000,1,1023
Block 1024,36109209622095100200011024,19,13,3,6,1,2,1,0,0,6,1,2,0,2,0,0,1,19,51,36,109,002000,1,1024
Block 1025,36109209622095100200011025,68,53,9,18,11,10,3,1,1,15,2,7,5,1,0,0,0,68,181,36,109,002000,1,1025
Block 1026,36109209622095100200011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,1,1026
Block 1030,36109209622095100200011030,38,6,1,2,3,0,0,0,0,32,19,7,5,0,1,0,0,38,67,36,109,002000,1,1030
Block 1031,36109209622095100200011031,13,12,1,6,2,1,0,2,0,1,0,0,0,0,0,1,0,13,41,36,109,002000,1,1031
Block 1032,36109209622095100200011032,21,16,4,3,2,4,2,1,0,5,5,0,0,0,0,0,0,21,53,36,109,002000,1,1032
Block 1036,36109209622095100200011036,5,2,0,1,0,1,0,0,0,3,1,1,0,0,1,0,0,5,14,36,109,002000,1,1036
Block 1037,36109209622095100200011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,1,1037
Block 1040,36109209622095100200011040,19,12,2,4,3,1,2,0,0,7,3,4,0,0,0,0,0,19,44,36,109,002000,1,1040
Block 1041,36109209622095100200011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,1,1041
Block 1042,36109209622095100200011042,15,4,0,1,1,2,0,0,0,11,7,2,0,2,0,0,0,15,32,36,109,002000,1,1042
Block 2007,36109209622095100200022007,34,20,2,12,2,1,2,1,0,14,5,5,2,0,2,0,0,34,83,36,109,002000,2,2007
Block 2008,36109209622095100200022008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,2,2008
Block 2009,36109209622095100200022009,11,7,1,2,2,0,1,0,1,4,0,3,1,0,0,0,0,11,33,36,109,002000,2,2009
Block 2010,36109209622095100200022010,26,16,1,8,2,2,0,2,1,10,5,2,2,1,0,0,0,26,70,36,109,002000,2,2010
Block 2011,36109209622095100200022011,24,16,3,5,5,1,0,1,1,8,5,3,0,0,0,0,0,24,58,36,109,002000,2,2011
Block 2012,36109209622095100200022012,26,4,1,1,2,0,0,0,0,22,14,5,0,0,2,1,0,26,49,36,109,002000,2,2012
Block 2013,36109209622095100200022013,16,15,6,6,0,1,2,0,0,1,0,1,0,0,0,0,0,16,34,36,109,002000,2,2013
Block 2014,36109209622095100200022014,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,8,36,109,002000,2,2014
Block 2015,36109209622095100200022015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,2,2015
Block 2016,36109209622095100200022016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,2,2016
Block 2017,36109209622095100200022017,28,28,7,16,3,0,1,1,0,0,0,0,0,0,0,0,0,28,59,36,109,002000,2,2017
Block 2018,36109209622095100200022018,5,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,18,36,109,002000,2,2018
Block 2019,36109209622095100200022019,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,11,36,109,002000,2,2019
Block 2020,36109209622095100200022020,11,11,1,2,4,3,0,1,0,0,0,0,0,0,0,0,0,11,35,36,109,002000,2,2020
Block 2021,36109209622095100200022021,6,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,11,36,109,002000,2,2021
Block 2022,36109209622095100200022022,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,002000,2,2022
Block 2023,36109209622095100200022023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,2,2023
Block 2030,36109209622095100200022030,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,36,109,002000,2,2030
Block 3000,36109209622095100200033000,35,7,0,5,1,1,0,0,0,28,19,5,1,2,0,1,0,35,63,36,109,002000,3,3000
Block 3001,36109209622095100200033001,10,6,1,2,2,0,0,1,0,4,2,1,1,0,0,0,0,10,24,36,109,002000,3,3001
Block 3002,36109209622095100200033002,7,3,0,1,1,0,0,0,1,4,0,3,0,0,1,0,0,7,24,36,109,002000,3,3002
Block 3003,36109209622095100200033003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,3,3003
Block 3004,36109209622095100200033004,51,45,9,17,10,8,1,0,0,6,4,1,1,0,0,0,0,51,119,36,109,002000,3,3004
Block 3005,36109209622095100200033005,9,7,1,4,1,1,0,0,0,2,1,0,0,0,1,0,0,9,22,36,109,002000,3,3005
Block 3006,36109209622095100200033006,29,29,4,10,5,6,4,0,0,0,0,0,0,0,0,0,0,29,83,36,109,002000,3,3006
Block 3009,36109209622095100200033009,12,11,2,5,3,0,0,0,1,1,0,1,0,0,0,0,0,12,30,36,109,002000,3,3009
Block 3010,36109209622095100200033010,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,002000,3,3010
Block 3011,36109209622095100200033011,6,3,0,1,2,0,0,0,0,3,2,0,1,0,0,0,0,6,13,36,109,002000,3,3011
Block 3012,36109209622095100200033012,4,2,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,4,9,36,109,002000,3,3012
Block 3019,36109209622095100200033019,23,22,6,7,5,1,3,0,0,1,0,0,1,0,0,0,0,23,62,36,109,002000,3,3019
Block 3020,36109209622095100200033020,9,7,1,2,1,2,1,0,0,2,1,0,0,1,0,0,0,9,26,36,109,002000,3,3020
Block 3021,36109209622095100200033021,18,14,2,6,3,2,1,0,0,4,0,2,2,0,0,0,0,18,46,36,109,002000,3,3021
Block 3041,36109209622095100200033041,32,27,5,15,2,3,0,2,0,5,1,2,1,0,0,1,0,32,89,36,109,002000,3,3041
Block 3042,36109209622095100200033042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002000,3,3042
Block 1064,36109209622095100210011064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,1,1064
Block 2000,36109209622752900210022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2000
Block 2001,36109209622752900210022001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2001
Block 2002,36109209622752900210022002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2002
Block 2005,36109209622752900210022005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2005
Block 2006,36109209622752900210022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2006
Block 2007,36109209622752900210022007,32,5,0,2,1,1,1,0,0,27,23,3,1,0,0,0,0,32,48,36,109,002100,2,2007
Block 2008,36109209622752900210022008,19,18,7,6,2,2,0,1,0,1,0,1,0,0,0,0,0,19,47,36,109,002100,2,2008
Block 2009,36109209622752900210022009,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36,109,002100,2,2009
Block 2010,36109209622752900210022010,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,36,109,002100,2,2010
Block 2011,36109209622752900210022011,7,6,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,7,25,36,109,002100,2,2011
Block 2012,36109209622752900210022012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2012
Block 2013,36109209622752900210022013,61,46,7,18,10,7,4,0,0,15,6,4,3,2,0,0,0,61,152,36,109,002100,2,2013
Block 2014,36109209622752900210022014,25,14,2,8,3,1,0,0,0,11,5,4,1,1,0,0,0,25,51,36,109,002100,2,2014
Block 2015,36109209622752900210022015,6,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,6,15,36,109,002100,2,2015
Block 2016,36109209622752900210022016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2016
Block 2019,36109209622752900210022019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2019
Block 2020,36109209622752900210022020,16,4,1,1,0,1,0,1,0,12,0,7,2,2,0,0,1,16,51,36,109,002100,2,2020
Block 2021,36109209622752900210022021,19,6,1,4,0,0,1,0,0,13,6,4,2,0,1,0,0,19,39,36,109,002100,2,2021
Block 2022,36109209622752900210022022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,109,002100,2,2022
Block 2027,36109209622752900210022027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2027
Block 2028,36109209622752900210022028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2028
Block 2029,36109209622752900210022029,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,36,109,002100,2,2029
Block 2033,36109209622752900210022033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2033
Block 2034,36109209622752900210022034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2034
Block 2035,36109209622752900210022035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2035
Block 2036,36109209622752900210022036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2036
Block 2040,36109209622752900210022040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,2,2040
Block 3013,36109209622752900210033013,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,36,109,002100,3,3013
Block 3014,36109209622752900210033014,6,6,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,6,15,36,109,002100,3,3014
Block 3015,36109209622752900210033015,7,5,0,2,2,1,0,0,0,2,1,0,0,0,0,0,1,7,23,36,109,002100,3,3015
Block 3016,36109209622752900210033016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,3,3016
Block 3017,36109209622752900210033017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,3,3017
Block 3042,36109209622752900210033042,7,6,3,1,2,0,0,0,0,1,0,0,0,0,0,1,0,7,17,36,109,002100,3,3042
Block 3051,36109209622752900210033051,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,109,002100,3,3051
Block 3052,36109209622752900210033052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002100,3,3052
Block 1000,36109209629999900040011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1000
Block 1032,36109209629999900040011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1032
Block 1033,36109209629999900040011033,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,36,109,000400,1,1033
